id,path,No_compare,a,e,o,c,n,Description,Tops,Bottom,Clothing Color,Hair Style,Hair Color,Clothing pattern,Sleeve
19436,https://raw.githubusercontent.com/johnwwwl/imgs/main/EbZmX1YE1F.jpg,12,0.5,0.5,0.5,0.166666667,0.583333333,"The female is wearing a sleeveless tank top with a graphic of a flamingo on it, paired with lightweight trousers.",Tank Tops,Trousers,Pink,Long Straight,Dark brown,There is a graphic of a flamingo on the tank top.,Sleeveless
19437,https://raw.githubusercontent.com/johnwwwl/imgs/main/eCDZkM5EEq.jpg,12,0.333333333,0.333333333,0.416666667,0.333333333,0.25,"A casual t-shirt with text on the front, paired with jeans",T-Shirts,Jeans,Pink and blue,Short,Brown,The t-shirt has text 'tommy jeans' on it,Short sleeve
19438,https://raw.githubusercontent.com/johnwwwl/imgs/main/EcpBT6N2BA.jpg,11,0.363636364,0.363636364,0.090909091,0.454545455,0.545454545,The female is wearing a blouse with trousers.,Blouses,Trousers,"White blouse, blue trousers",Long Wavy/Curly,Brown,Horizontal stripes,Short sleeve
19439,https://raw.githubusercontent.com/johnwwwl/imgs/main/eCsVgWskw9.jpg,13,0.461538462,0.461538462,0.615384615,0.692307692,0.384615385,"A sleeveless, loose-fitting tank top and black pants",Tank Tops,Jeans,Olive,Long Straight,Brown,Horizontal stripes,Sleeveless
19440,https://raw.githubusercontent.com/johnwwwl/imgs/main/EcuSTvhO4J.jpg,12,0.5,0.5,0.416666667,0.416666667,0.333333333,The female in the picture is wearing a patterned tunic with a mix of floral and geometric patterns.,Tunics,Jeans,Red,Long Wavy/Curly,Blonde,Floral and geometric patterns,Short sleeve
19441,https://raw.githubusercontent.com/johnwwwl/imgs/main/eCvgbbSg6C.jpg,10,0.4,0.4,0.6,0.4,0.6,The female in the picture is wearing a floral print top with an off-shoulder neckline. The top appears to be fitted with thin straps.,Bodysuits,Jeans,Dark (multiple colors due to floral print),Long Straight,Brown,Floral,Sleeveless
19442,https://raw.githubusercontent.com/johnwwwl/imgs/main/ED0ICHfqMU.jpg,8,0.5,0.5,0.25,0.5,0.375,The female in the picture is wearing a sleeveless top with a keyhole neckline. She is also wearing a pleated skirt.,Tank Tops,Skirts,"The top is navy and the skirt appears to be a pale or pastel color, possibly beige or light pink.",Long Straight,Brown,Horizontal stripes,Sleeveless
19443,https://raw.githubusercontent.com/johnwwwl/imgs/main/eD1lKdZZs0.jpg,11,0.727272727,0.727272727,0.363636364,0.454545455,0.545454545,The female in the picture is wearing a layered outfit that consists of a white shirt under a grey sleeveless vest or top. She does not appear to be wearing any outerwear or activewear.,Shirts,Jeans,Grey and White,Long Straight,Blonde,Horizontal stripes,Long sleeve
19444,https://raw.githubusercontent.com/johnwwwl/imgs/main/edApK2lYzb.jpg,11,0.636363636,0.636363636,0.545454545,0.545454545,0.272727273,"The female is wearing a simple, black top and black bottoms.",Sweaters,Jeans,Black,Long Straight,Brown,Horizontal stripes,Long sleeve
19445,https://raw.githubusercontent.com/johnwwwl/imgs/main/EdAXdfi21P.jpg,11,0.454545455,0.454545455,0.454545455,0.272727273,0.363636364,The female is wearing a black bodysuit paired with a khaki skirt.,Bodysuits,Skirts,Black and khaki,Long Straight,Brown,Horizontal stripes,Long sleeve
19446,https://raw.githubusercontent.com/johnwwwl/imgs/main/eDcUcnUcr2.jpg,12,0.416666667,0.416666667,0.416666667,0.333333333,0.333333333,The female in the picture is wearing a sleeveless top with a subtle print and paired with trousers.,Blouses,Trousers,Navy blue,Long Straight,Brown,"The top has a small, speckled print in a contrasting color.",Sleeveless
19447,https://raw.githubusercontent.com/johnwwwl/imgs/main/EDEaefVzNr.jpg,7,0.428571429,0.428571429,0.571428571,0.571428571,0.714285714,"She is wearing a see-through long-sleeved top with a scoop neckline, paired with denim jeans.",Shirts,Jeans,Black,Long Straight,Blonde,Horizontal stripes,Long sleeve
19448,https://raw.githubusercontent.com/johnwwwl/imgs/main/EdGW4TMw9a.jpg,17,0.647058824,0.647058824,0.470588235,0.411764706,0.470588235,The female in the picture is wearing a short sleeve T-shirt with a graphic logo on the front that includes text and the flag of the United Kingdom.,T-Shirts,Jeans,Grey,Long Straight,Brown,The T-shirt features the 'GAP' brand logo with the flag of the United Kingdom incorporated into the design.,Short sleeve
19449,https://raw.githubusercontent.com/johnwwwl/imgs/main/EdhWaUUIGL.jpg,10,0.4,0.4,0.5,0.5,0.5,The female in the picture is wearing a long-sleeve top and what appear to be trousers,Sweaters,Trousers,Grey for the top and black for the bottoms,Long Wavy/Curly,Brown,Horizontal stripes,Long sleeve
19450,https://raw.githubusercontent.com/johnwwwl/imgs/main/eDI6w5crAi.jpg,11,0.727272727,0.727272727,0.545454545,0.545454545,0.545454545,The female in the picture is wearing a short sleeve T-shirt paired with a high waist mini skirt. She is also wearing ankle-high boots.,T-Shirts,Skirts,The main colors of her clothing are black for both the T-shirt and skirt.,Long Straight,Black,There are circular graphics or logos on the chest area of the T-shirt.,Short sleeve
19451,https://raw.githubusercontent.com/johnwwwl/imgs/main/edIY3S3YXV.jpg,12,0.5,0.5,0.583333333,0.583333333,0.5,The woman in the picture is wearing a long sleeve top and what appear to be trousers.,Shirts,Trousers,The top is grey and the bottoms are a shade of beige or light brown.,Long Straight,Brown,Horizontal stripes,Long sleeve
19452,https://raw.githubusercontent.com/johnwwwl/imgs/main/edNYXjoUqa.jpg,7,0.571428571,0.571428571,0.571428571,0.571428571,0.714285714,The female in the picture is wearing a floral patterned top.,Blouses,Jeans,Black,Long Wavy/Curly,Brown,Floral,Short sleeve
19453,https://raw.githubusercontent.com/johnwwwl/imgs/main/Edon2v5smM.jpg,11,0.545454545,0.545454545,0.363636364,0.363636364,0.636363636,The female in the picture is wearing a casual style outfit consisting of a T-shirt paired with a mid-length skirt. The T-shirt has a graphic print on the front.,T-Shirts,Skirts,"The T-shirt is black, and the skirt is pink.",Long Straight,Brown,"The T-shirt has a graphic print with text and a motif, while the skirt appears to have a metallic or shimmery finish with no distinct pattern.",Short sleeve
19454,https://raw.githubusercontent.com/johnwwwl/imgs/main/edPbiQmsLS.jpg,11,0.636363636,0.636363636,0.272727273,0.272727273,0.545454545,"The female in the picture is wearing a short-sleeve T-shirt paired with what appears to be a pleated skirt. The T-shirt has a heart-shaped pattern composed of smaller, decorative elements.",T-Shirts,Skirts,White and peach/pink,Long Straight,Blonde,Heart shape pattern with decorative elements,Short sleeve
19455,https://raw.githubusercontent.com/johnwwwl/imgs/main/edPhyI1zQu.jpg,11,0.545454545,0.545454545,0.545454545,0.727272727,0.727272727,"The female in the picture is wearing a casual, flowing top with light-wash denim jeans.",Sweaters,Jeans,Black and blue,Long Straight,Black,Horizontal stripes,Long sleeve
19456,https://raw.githubusercontent.com/johnwwwl/imgs/main/EdQGFIP16f.jpg,9,0.555555556,0.555555556,0.777777778,0.555555556,0.444444444,A sleeveless top paired with a high-waisted skirt.,Tank Tops,Skirts,The top is red and the skirt is black.,Long Wavy/Curly,Brown,Horizontal stripes,Sleeveless
19457,https://raw.githubusercontent.com/johnwwwl/imgs/main/eDQmFAikkJ.jpg,15,0.4,0.4,0.733333333,0.6,0.533333333,The female in the picture is wearing a lace top with short sleeves.,Blouses,Jeans,Navy,Long Straight,Blonde,Lace pattern with no logo or text,Short sleeve
19458,https://raw.githubusercontent.com/johnwwwl/imgs/main/eDqQUq5k5S.jpg,11,0.727272727,0.727272727,0.636363636,0.454545455,0.454545455,The female in the picture is wearing a sleeveless top with a V-neckline.,Tank Tops,Jeans,Black,Long Straight,Brown,Horizontal stripes,Sleeveless
19459,https://raw.githubusercontent.com/johnwwwl/imgs/main/eDrctauwC6.jpg,9,0.444444444,0.444444444,0.555555556,0.777777778,0.666666667,The female is wearing a long-sleeve top with a scoop neckline.,Sweaters,Jeans,Black,Long Straight,Blonde,Horizontal stripes,Long sleeve
19460,https://raw.githubusercontent.com/johnwwwl/imgs/main/ee9gKsvZOT.jpg,10,0.4,0.4,0.5,0.5,0.6,"The female in the picture is wearing a loose-fitting, short-sleeved T-shirt that is tucked into her pants.",T-Shirts,Jeans,Beige,Long Straight,Brown,Horizontal stripes,Short sleeve
19461,https://raw.githubusercontent.com/johnwwwl/imgs/main/EegUgbPyFd.jpg,7,0.428571429,0.428571429,0.285714286,0.571428571,0.428571429,The female in the picture is wearing a turtleneck sweater.,Sweaters,Trousers,Cream,Long Straight,Blonde,Horizontal stripes,Long sleeve
19462,https://raw.githubusercontent.com/johnwwwl/imgs/main/EeiYlbaPgP.jpg,8,0.25,0.25,0.625,0.5,0.375,"She is wearing a long-sleeve, cropped top with a cut-out detail near the waist.",Bodysuits,Jeans,Black,Long Straight,Brown,Horizontal stripes,Long sleeve
19463,https://raw.githubusercontent.com/johnwwwl/imgs/main/EELFXIG0QZ.jpg,6,0.333333333,0.333333333,0.5,0.5,0.666666667,"She is wearing a casual, round-neck sweater with a pattern and likely a skirt or pants that are not visible in the image.",Sweaters,Jeans,Black,Long Wavy/Curly,Brown,The sweater has a white pattern that looks like small signs or symbols.,Long sleeve
19464,https://raw.githubusercontent.com/johnwwwl/imgs/main/EepkRFW2eb.jpg,6,0.5,0.5,0.5,0.666666667,0.5,The female in the picture is wearing a sequined camisole with spaghetti straps paired with a high-waisted faux leather skirt.,Camisoles,Skirts,"The camisole is silver with hints of black due to the sequins, and the skirt is black.",Long Straight,Black,"The top has a sequined pattern, while the skirt appears to be solid in color without any visible patterns.",Sleeveless
19465,https://raw.githubusercontent.com/johnwwwl/imgs/main/eErMHzpFRz.jpg,13,0.153846154,0.153846154,0.461538462,0.615384615,0.230769231,The female is wearing a sleeveless tank top with a floral pattern and grey jeans.,Tank Tops,Jeans,Black with multi-color (floral pattern),Long Straight,Blonde,Floral,Sleeveless
19466,https://raw.githubusercontent.com/johnwwwl/imgs/main/Eev5vx9dG7.jpg,10,0.2,0.2,0.7,0.4,0.7,"The female in the picture is wearing a sleeveless, textured top that appears to be a tank top or a camisole. She also wears trousers.",Tank Tops,Trousers,"The top is black, and the trousers are olive green.",Long Wavy/Curly,Brown,"The top has a textured pattern, but there is no visible logo or text. The trousers appear to be a solid color with no pattern.",Sleeveless
19467,https://raw.githubusercontent.com/johnwwwl/imgs/main/EF2Z6YHjzq.jpg,10,0.4,0.4,0.5,0.6,0.5,"The female in the picture is wearing a long-sleeved, striped sweater and white pants.",Sweaters,Jeans,Pink and white,Long Straight,Brown,Striped,Long sleeve
19468,https://raw.githubusercontent.com/johnwwwl/imgs/main/eF3iLAqSsS.jpg,15,0.466666667,0.466666667,0.6,0.4,0.133333333,She is wearing a T-shirt with a lace-up detail on the front.,T-Shirts,Jeans,White and Grey,Long Straight,Blonde,The T-shirt has a two-tone design with the upper part in white and the lower part featuring a grey corset-like lace-up detail.,Short sleeve
19469,https://raw.githubusercontent.com/johnwwwl/imgs/main/Ef9aPOoyMq.jpg,11,0.636363636,0.636363636,0.454545455,0.909090909,0.545454545,The female is wearing a striped turtleneck top paired with what appears to be jeans.,Turtleneck,Jeans,"Brown and red for the top, blue for the jeans",Long Straight,Brown,"Striped pattern on the top, no visible pattern on the jeans",Long sleeve
19470,https://raw.githubusercontent.com/johnwwwl/imgs/main/EFd9ejrOSZ.jpg,11,0.272727273,0.272727273,0.181818182,0.363636364,0.454545455,The female in the picture is wearing a T-shirt with a text print on it and jeans.,T-Shirts,Jeans,White,Long Wavy/Curly,Blonde,"The T-shirt has the text 'BEYOUTIFUL' printed on it in a sans-serif font, predominantly in black.",Short sleeve
19471,https://raw.githubusercontent.com/johnwwwl/imgs/main/EFfocyfRVt.jpg,9,0.666666667,0.666666667,0.444444444,0.333333333,0.666666667,The female is wearing a casual long sleeve shirt and patterned leggings.,Shirts,Leggings,Black,Long Straight,Brown,The leggings have a multicolored geometric pattern.,Long sleeve
19472,https://raw.githubusercontent.com/johnwwwl/imgs/main/Efg1WbEoJ0.jpg,9,0.222222222,0.222222222,0.444444444,0.555555556,0.333333333,"The female in the picture is wearing a simple, classic outfit consisting of a plain white T-shirt and dark trousers.",T-Shirts,Trousers,"The main apparel colors here are white for the top and dark, possibly navy blue, for the trousers.",Long Straight,Light brown,Horizontal stripes,Short sleeve
19473,https://raw.githubusercontent.com/johnwwwl/imgs/main/efKfjaMhyD.jpg,6,0.333333333,0.333333333,0.166666667,0.666666667,0.666666667,"The woman is wearing a sleeveless, pleated tank top and jeans.",Tank Tops,Jeans,Olive,Long Wavy/Curly,Brown,Horizontal stripes,Sleeveless
19474,https://raw.githubusercontent.com/johnwwwl/imgs/main/EfNpiW7PLJ.jpg,10,0.8,0.8,0.7,0.7,0.6,"The female in the picture is wearing a white, off-the-shoulder top with short ruffle sleeves and a lace-like trim at the hem. She is also wearing denim jeans.",Blouses,Jeans,White for the top and blue for the jeans,Long Straight,Blonde,Horizontal stripes,Short sleeve
19475,https://raw.githubusercontent.com/johnwwwl/imgs/main/EFsl6EogbJ.jpg,8,0.125,0.125,0.375,0.375,0.625,"The female in the picture is wearing a unique top with ruffled short sleeves, and a gathered, draped detail on the front. She also wears casual, slightly loose-fitting pants.",Blouses,Trousers,"Navy blue for the top, olive green for the pants",Long Wavy/Curly,Brown,Horizontal stripes,Short sleeve
19476,https://raw.githubusercontent.com/johnwwwl/imgs/main/efSW7r8Nxg.jpg,12,0.583333333,0.583333333,0.416666667,0.583333333,0.583333333,The female in the picture is wearing a casual style T-shirt paired with what appears to be jeans.,T-Shirts,Jeans,White,Long Wavy/Curly,Brown,The T-shirt has text on it.,Short sleeve
19477,https://raw.githubusercontent.com/johnwwwl/imgs/main/eFVpAFabsj.jpg,8,0.5,0.5,0.375,0.375,0.375,The female in the picture is wearing a sleeveless top with a gathered neckline and trousers.,Tank Tops,Trousers,"The top appears to be in a light beige color, and the trousers are black.",Long Straight,Brown,Horizontal stripes,Sleeveless
19478,https://raw.githubusercontent.com/johnwwwl/imgs/main/efw4ppVY1a.jpg,11,0.454545455,0.454545455,0.545454545,0.454545455,0.363636364,The female is wearing a short-sleeved floral pattern top and jeans.,T-Shirts,Jeans,Green,Long Wavy/Curly,Brown,Floral,Short sleeve
19479,https://raw.githubusercontent.com/johnwwwl/imgs/main/EFWIbfPA0p.jpg,15,0.466666667,0.466666667,0.666666667,0.6,0.466666667,The female is wearing a casual-style T-shirt with a skirt.,T-Shirts,Skirts,Black,Long Wavy/Curly,Blonde,The T-shirt has a text logo in white with a pink outline.,Short sleeve
19480,https://raw.githubusercontent.com/johnwwwl/imgs/main/eFxLMoWyFy.jpg,10,0.4,0.4,0.5,0.4,0.4,The female is wearing a horizontally striped sweater.,Sweaters,Jeans,Grey and white,Long Wavy/Curly,Black,Horizontal stripes,Long sleeve
19481,https://raw.githubusercontent.com/johnwwwl/imgs/main/EfZgM14mLl.jpg,11,0.454545455,0.454545455,0.272727273,0.454545455,0.454545455,The female in the picture is wearing a polo-style shirt with buttons at the neckline.,Shirts,Jeans,Peach,Long Straight,Blonde,Horizontal stripes,Short sleeve
19482,https://raw.githubusercontent.com/johnwwwl/imgs/main/EG1gOhlmdH.jpg,9,0.555555556,0.555555556,0.666666667,0.555555556,0.666666667,The female in the picture is wearing a collared T-shirt and a denim skirt.,T-Shirts,Skirts,Light blue and blue,Long Straight,Black,Horizontal stripes,Short sleeve
19483,https://raw.githubusercontent.com/johnwwwl/imgs/main/EG4JnaLrKO.jpg,11,0.545454545,0.545454545,0.454545455,0.636363636,0.454545455,The female in the picture is wearing a simple round-neck top.,T-Shirts,Jeans,Gray,Ponytail,Blond,Horizontal stripes,Short sleeve
19484,https://raw.githubusercontent.com/johnwwwl/imgs/main/egaSkZ0r1s.jpg,6,0.5,0.5,0.666666667,0.5,0.666666667,The female in the picture is wearing a top with a V-neckline and what appears to be a wrap style design.,Blouses,Jeans,Black,Long Straight,Brown,The blouse has a pattern of birds in various colors like pink and blue.,Long sleeve
